Date,ClientIP,ClientCity,TestServer,Throughput,RTTMean,RTTVar,RTTMin,Loss
2022-09-14,187.63.5.90,Armacao de Buzios,gig01,115.41,21,0,21,18.4
2022-09-14,170.78.166.165,Armacao de Buzios,gig01,193.3,15,0,14,17.7
2022-09-14,187.63.14.243,Arraial do Cabo,gig04,23.1,79,0,9,7.1
2022-09-14,2804:1e78:1102:5ae0:9ddb:63e5:830a:7ba4,Niterói,gig02,75.26,13,3,5,1.7
2022-09-14,177.107.239.218,Rio de Janeiro,gig02,45.11,219,7,127,1.6
2022-09-14,187.63.13.135,Armacao de Buzios,gig03,27.35,21,0,16,0.2
2022-09-14,189.1.54.101,Nova Friburgo,gig02,16.57,136,2,127,24.1
2022-09-14,187.63.14.165,Arraial do Cabo,gig04,8.3,44,3,8,0.5
2022-09-14,170.78.165.28,Itaperuna,gig01,34.11,61,2,15,3.2
2022-09-14,177.107.239.218,Rio de Janeiro,gig02,82.15,192,6,126,3.1
2022-09-14,2804:5bc:9040:220:a10d:cc2c:83be:959f,Nova Friburgo,gig02,76.0,12,0,5,5.2
2022-09-14,187.63.13.244,Armacao de Buzios,gig01,201.06,54,0,20,0.0
2022-09-14,2804:5bc:4010:10:d4c0:7c55:6f0c:2e29,Nova Friburgo,gig03,28.72,32,2,15,2.6
2022-09-14,187.63.14.243,Arraial do Cabo,gig02,19.63,254,7,128,11.1
2022-09-14,189.1.55.95,Rio de Janeiro,gig03,16.16,54,1,12,4.0
2022-09-14,189.1.54.184,Nova Friburgo,gig03,119.94,34,0,10,12.7
2022-09-14,187.63.15.108,Teresopolis,gig03,29.42,124,1,17,0.2
2022-09-14,187.63.9.158,Cabo Frio,gig01,18.61,33,1,23,0.6
2022-09-14,187.63.12.38,Cabo Frio,gig02,121.7,176,10,126,0.0
2022-09-14,189.1.53.252,Nova Friburgo,gig03,73.48,16,1,11,5.8
2022-09-14,187.63.15.191,Teresopolis,gig03,39.11,13,0,11,0.1
2022-09-14,187.63.12.184,Cabo Frio,gig01,2.27,415,19,27,0.8
2022-09-14,2804:5bc:4000:16f0:bd7c:c9d5:592c:f8c5,Nova Friburgo,gig02,45.77,17,0,6,5.6
2022-09-14,2804:5bc:4000:1900:91ec:e7ce:5980:37b8,Nova Friburgo,gig03,30.02,59,2,12,2.2
2022-09-14,2804:5bc:401b:d70:f8e8:a5f6:df0c:a2eb,Nova Friburgo,gig03,0.22,312,130,96,20.8
2022-09-14,189.84.248.246,Nova Friburgo,gig04,93.11,11,1,5,3.9
2022-09-14,2804:1e78:302:860:6902:adff:b653:87e7,Campos dos Goytacazes,gig04,5.78,14,2,11,23.2
2022-09-14,187.63.14.106,Arraial do Cabo,gig03,89.91,18,1,13,6.3
2022-09-14,187.63.12.150,Cabo Frio,gig03,80.16,23,0,16,6.4
2022-09-14,2804:1e78:1102:c480:9410:f877:e25c:99c7,Niterói,gig01,2.54,12,4,7,26.6
2022-09-14,2804:5bc:401b:d70:5534:5883:b6bb:e9c7,Nova Friburgo,gig03,5.53,48,6,17,4.2
2022-09-14,187.63.11.114,Cabo Frio,gig02,12.1,128,1,125,20.9
2022-09-14,189.1.57.151,Rio de Janeiro,gig03,47.66,45,1,14,1.2
2022-09-14,131.221.208.54,Campos dos Goytacazes,gig04,76.99,26,0,10,11.0
2022-09-14,2804:5bc:4000:1900:91ec:e7ce:5980:37b8,Nova Friburgo,gig04,31.61,27,1,7,1.8
2022-09-14,2804:5bc:4011:310:40f5:94a6:3c6e:56dc,Nova Friburgo,gig03,13.32,17,6,11,0.6
2022-09-14,187.63.12.51,Cabo Frio,gig01,38.94,47,3,20,5.7
2022-09-14,187.63.0.251,Armacao de Buzios,gig01,122.92,74,1,20,12.1
2022-09-14,189.1.55.95,Rio de Janeiro,gig01,47.26,66,2,21,0.0
2022-09-14,2804:1e78:110a:45c0:9410:f877:e25c:99c7,Niterói,gig01,1.23,34,32,8,32.8
2022-09-14,187.63.15.105,Teresopolis,gig04,14.37,61,1,7,0.4
2022-09-14,189.84.242.5,Nova Friburgo,gig04,78.25,31,1,7,0.6
2022-09-14,2804:5bc:4018:60:f462:1ef2:6b08:c889,Nova Friburgo,gig02,350.3,17,1,4,10.1
2022-09-14,131.221.208.182,Campos dos Goytacazes,gig03,0.02,2674,652,1775,1.2
2022-09-14,2804:5bc:401b:d70:5534:5883:b6bb:e9c7,Nova Friburgo,gig03,0.52,278,41,94,8.7
2022-09-14,189.1.57.151,Rio de Janeiro,gig04,47.42,28,1,7,0.0
2022-09-14,170.78.167.46,Niterói,gig03,0.2,164,114,13,17.4
2022-09-14,170.78.166.173,Armacao de Buzios,gig04,36.19,163,6,7,1.6
2022-09-14,189.84.248.219,Nova Friburgo,gig01,75.2,28,0,19,10.9
2022-09-14,2804:5bc:9040:1f00:6d1b:b4b0:a4fc:cbd6,Nova Friburgo,gig01,59.84,10,0,8,6.2
2022-09-14,187.63.10.227,Cabo Frio,gig03,8.86,66,1,14,0.1
2022-09-14,187.63.13.135,Armacao de Buzios,gig01,44.18,58,2,22,2.0
2022-09-14,2804:5bc:4000:16f0:bd7c:c9d5:592c:f8c5,Nova Friburgo,gig03,37.72,22,4,13,11.1
2022-09-14,189.1.53.147,Nova Friburgo,gig04,1.99,28,9,9,6.4
2022-09-14,2804:5bc:9040:220:3419:e675:4e8a:a827,Nova Friburgo,gig04,9.24,6,0,6,23.6
2022-09-14,2804:5bc:4022:f50:c4cf:2271:f22:8096,Nova Friburgo,gig04,2.6,17,5,6,27.6
2022-09-14,187.63.12.176,Cabo Frio,gig01,96.17,19,0,19,21.3
2022-09-14,187.63.14.107,Arraial do Cabo,gig03,0.46,229,67,16,0.9
2022-09-15,2804:1e78:1001:dd0:4876:4a2e:13b5:e948,Nova Friburgo,gig04,12.32,44,12,7,13.8
2022-09-15,170.78.167.8,Niterói,gig01,11.73,25,0,21,25.5
2022-09-15,177.107.229.189,Nova Friburgo,gig04,21.1,7,0,6,17.8
2022-09-15,170.78.164.251,Rio das Ostras,gig02,0.15,173,31,129,37.0
2022-09-15,2804:1e78:306:230:458:9481:d5f5:dcd3,Campos dos Goytacazes,gig04,9.91,15,1,11,23.9
2022-09-15,2804:5bc:4018:bb0:3d03:66dd:d257:d1da,Nova Friburgo,gig03,13.26,42,1,11,7.3
2022-09-15,187.63.10.227,Cabo Frio,gig02,5.91,329,23,130,1.5
2022-09-15,187.63.13.239,Armacao de Buzios,gig04,145.51,19,1,6,0.0
2022-09-15,170.78.165.28,Itaperuna,gig01,4.63,17,0,15,17.3
2022-09-15,177.107.243.240,Rio das Ostras,gig02,40.93,175,2,128,13.3
2022-09-15,187.63.14.243,Arraial do Cabo,gig04,36.76,10,0,8,0.1
2022-09-15,189.1.54.120,Nova Friburgo,gig04,273.92,24,0,6,0.5
2022-09-15,2804:5bc:9038:3c0:4d2:ab62:56da:9d73,Nova Friburgo,gig03,41.82,33,1,12,3.6
2022-09-15,187.63.14.3,Arraial do Cabo,gig03,165.76,68,1,13,1.0
2022-09-15,187.63.15.176,Teresopolis,gig03,43.42,29,2,14,1.4
2022-09-15,170.78.165.28,Itaperuna,gig01,0.26,189,68,19,13.3
2022-09-15,189.1.54.243,Nova Friburgo,gig01,14.32,47,7,22,0.3
2022-09-15,177.107.243.240,Rio das Ostras,gig03,29.83,135,1,18,10.8
2022-09-15,2804:5bc:4050:3a0:a1b6:5aec:fae8:f002,Nova Friburgo,gig04,47.62,16,0,7,5.0
2022-09-15,2804:5bc:9038:3c0:4d2:ab62:56da:9d73,Nova Friburgo,gig03,38.48,26,0,14,11.3
2022-09-15,2804:5bc:9038:3c0:4d2:ab62:56da:9d73,Nova Friburgo,gig04,6.64,8,1,6,30.7
2022-09-15,2804:5bc:9038:3c0:4d2:ab62:56da:9d73,Nova Friburgo,gig01,49.13,36,1,8,0.0
2022-09-15,2804:5bc:9020:1d00:e181:4e79:eab7:a184,Nova Friburgo,gig03,16.72,59,6,16,7.2
2022-09-15,2804:5bc:4018:bb0:c552:a401:d235:a963,Nova Friburgo,gig02,1.74,68,5,7,8.2
2022-09-15,2804:1e78:306:270:a01a:38df:367c:e212,Campos dos Goytacazes,gig01,2.32,72,29,13,28.5
2022-09-15,187.63.12.55,Cabo Frio,gig02,12.04,381,13,131,1.8
2022-09-15,189.1.54.153,Nova Friburgo,gig04,19.11,98,1,8,2.1
2022-09-15,2804:5bc:9038:3c0:4d2:ab62:56da:9d73,Nova Friburgo,gig02,38.61,15,1,5,3.2
2022-09-15,170.78.164.251,Rio das Ostras,gig03,0.76,38,20,14,43.1
2022-09-15,187.63.15.144,Teresopolis,gig01,50.04,37,1,22,0.1
2022-09-15,187.63.14.133,Arraial do Cabo,gig01,57.73,29,0,20,8.7
2022-09-15,189.1.53.31,Nova Friburgo,gig04,4.34,222,42,11,0.5
2022-09-15,187.63.15.6,Teresopolis,gig02,20.14,134,1,126,15.7
2022-09-15,2804:1e78:1001:dd0:4876:4a2e:13b5:e948,Nova Friburgo,gig02,235.32,24,3,5,0.1
2022-09-15,187.63.15.144,Teresopolis,gig02,41.77,161,1,128,0.0
2022-09-15,187.63.14.243,Arraial do Cabo,gig03,38.13,16,1,14,0.0
2022-09-15,189.1.48.202,Carapebus,gig03,18.81,38,4,17,6.7
2022-09-15,187.63.15.6,Teresopolis,gig01,103.36,29,1,23,4.0
2022-09-15,187.63.14.243,Arraial do Cabo,gig03,38.59,15,0,14,0.0
2022-09-15,170.78.166.184,Armacao de Buzios,gig04,45.42,267,1,9,0.1
2022-09-15,131.221.208.222,Campos dos Goytacazes,gig01,13.09,24,3,20,16.8
2022-09-15,187.63.13.237,Armacao de Buzios,gig04,17.28,102,9,8,2.4
2022-09-15,187.63.14.191,Arraial do Cabo,gig01,34.95,216,1,26,6.0
2022-09-15,2804:5bc:9038:3c0:4d2:ab62:56da:9d73,Nova Friburgo,gig03,39.94,22,1,16,8.7
2022-09-15,2804:1e78:306:230:458:9481:d5f5:dcd3,Campos dos Goytacazes,gig02,39.25,23,3,11,16.0
2022-09-15,2804:1e78:306:e0:990d:61eb:12c5:d7f2,Campos dos Goytacazes,gig03,14.33,45,4,17,3.0
2022-09-15,170.78.164.127,Sumidouro,gig01,20.78,20,2,18,20.1
2022-09-15,2804:5bc:9038:3c0:4d2:ab62:56da:9d73,Nova Friburgo,gig02,47.67,21,1,6,3.3
2022-09-15,170.78.166.166,Armacao de Buzios,gig03,11.71,29,1,15,0.0
2022-09-15,170.78.164.228,Rio das Ostras,gig04,64.54,21,1,8,0.1
2022-09-15,189.1.53.175,Nova Friburgo,gig04,0.5,203,77,8,9.1
2022-09-15,170.78.167.8,Niterói,gig01,13.94,210,7,19,19.9
2022-09-15,170.78.165.28,Itaperuna,gig01,12.51,98,37,15,16.6
2022-09-15,177.107.247.110,Rio das Ostras,gig04,29.41,17,0,7,1.3
2022-09-15,187.63.0.138,Armacao de Buzios,gig04,27.77,26,1,9,3.0
2022-09-15,189.1.54.95,Nova Friburgo,gig01,50.52,29,0,24,1.0
2022-09-15,187.63.12.55,Cabo Frio,gig03,10.26,39,4,19,1.7
2022-09-15,189.1.53.175,Nova Friburgo,gig03,2.71,52,4,13,12.7
2022-09-15,170.78.167.9,Niterói,gig03,136.06,126,5,15,1.6
2022-09-15,177.107.229.189,Nova Friburgo,gig04,9.19,7,1,6,19.3
2022-09-15,187.63.14.114,Arraial do Cabo,gig02,23.17,314,40,128,11.9
2022-09-15,2804:1e78:1001:dd0:4876:4a2e:13b5:e948,Nova Friburgo,gig02,78.31,31,1,6,0.1
2022-09-15,177.107.243.240,Rio das Ostras,gig01,25.04,49,3,18,5.3
2022-09-15,170.78.164.239,Rio das Ostras,gig01,3.66,17,0,15,19.9
2022-09-15,189.84.242.18,Nova Friburgo,gig04,109.9,21,1,14,9.5
2022-09-15,2804:5bc:4030:1010:cc4b:2c24:a344:bdbc,Nova Friburgo,gig03,7.03,24,3,17,6.5
2022-09-15,187.63.0.138,Armacao de Buzios,iad06,13.04,334,13,134,16.5
2022-09-15,170.78.165.31,Itaperuna,gig01,27.83,45,2,15,1.5
2022-09-15,187.63.14.3,Arraial do Cabo,gig03,61.9,42,6,13,3.2
2022-09-15,2804:5bc:4022:960:8580:4d3a:92ae:5d50,Nova Friburgo,gig02,468.08,8,0,4,8.8
2022-09-15,170.78.166.167,Armacao de Buzios,gig03,45.42,21,1,19,10.2
2022-09-15,2804:1e78:306:230:458:9481:d5f5:dcd3,Campos dos Goytacazes,gig02,33.19,26,1,10,11.7
2022-09-15,170.78.164.251,Rio das Ostras,gig04,1.06,19,13,8,40.8
2022-09-15,187.63.14.243,Arraial do Cabo,gig02,37.39,129,0,127,0.1
2022-09-15,2804:1e78:1001:dd0:ad44:1c9b:6189:e3df,Nova Friburgo,gig02,298.96,38,1,6,0.4
2022-09-15,2804:1e78:306:e0:990d:61eb:12c5:d7f2,Campos dos Goytacazes,gig01,10.39,37,3,13,22.0
2022-09-15,170.78.166.166,Armacao de Buzios,gig01,76.88,22,1,18,5.4
2022-09-15,189.1.54.120,Nova Friburgo,gig04,3.99,48,7,7,7.3
2022-09-15,187.63.13.143,Armacao de Buzios,gig03,78.98,32,1,19,3.2
2022-09-15,187.63.12.175,Cabo Frio,gig03,16.54,19,0,15,20.6
2022-09-15,187.63.13.116,Armacao de Buzios,gig01,43.41,29,0,23,15.2
2022-09-15,170.78.166.126,Teresopolis,gig03,14.6,19,1,14,16.8
2022-09-15,131.221.208.222,Campos dos Goytacazes,gig03,15.31,77,7,16,2.7
2022-09-15,189.1.53.31,Nova Friburgo,gig02,2.69,593,14,132,0.2
2022-09-15,131.221.208.222,Campos dos Goytacazes,gig04,8.34,41,2,10,1.4
2022-09-15,2804:5bc:4050:3a0:a1b6:5aec:fae8:f002,Nova Friburgo,gig01,46.18,13,1,9,7.0
2022-09-15,170.78.165.28,Itaperuna,gig01,6.83,18,1,16,20.1
2022-09-15,187.63.14.240,Arraial do Cabo,gig02,0.32,269,28,137,3.0
2022-09-15,170.78.164.239,Rio das Ostras,gig01,7.6,17,0,16,16.2
2022-09-15,2804:1e78:1102:4910:ac85:ea0e:760a:5e8e,Niterói,gig03,31.9,19,1,16,8.1
2022-09-15,187.63.15.144,Teresopolis,gig01,51.96,29,2,23,0.1
2022-09-15,187.63.0.138,Armacao de Buzios,gig04,2.65,208,9,11,1.9
2022-09-15,189.1.56.228,Nova Friburgo,gig04,24.02,67,1,6,15.5
2022-09-15,170.78.165.28,Itaperuna,gig02,36.26,151,5,128,2.1
2022-09-15,2804:1e78:1001:dd0:4876:4a2e:13b5:e948,Nova Friburgo,gig04,28.91,14,1,7,14.4
2022-09-15,170.78.164.127,Sumidouro,gig02,29.4,130,2,127,0.0
2022-09-15,2804:1e78:1001:dd0:2491:da52:9e6e:a79,Nova Friburgo,gig04,50.96,14,0,7,7.8
2022-09-15,187.63.14.3,Arraial do Cabo,gig02,116.79,209,18,128,0.0
2022-09-15,189.84.249.151,Nova Friburgo,gig04,76.4,11,0,5,2.8
2022-09-15,187.63.14.3,Arraial do Cabo,gig01,123.66,66,0,21,0.0
2022-09-15,177.107.229.189,Nova Friburgo,gig01,26.57,16,0,14,18.5
2022-09-15,189.1.54.153,Nova Friburgo,gig01,25.63,41,5,22,4.4
2022-09-15,187.63.14.51,Arraial do Cabo,gig01,38.58,56,5,23,10.4
2022-09-15,170.78.165.28,Itaperuna,gig04,17.24,9,0,8,17.0
2022-09-15,2804:5bc:4021:5a0:185e:dd3:def2:72fe,Nova Friburgo,gig02,206.02,16,0,5,0.2
2022-09-15,187.63.12.160,Cabo Frio,gig03,340.33,19,0,18,22.1
2022-09-15,189.1.53.219,Nova Friburgo,gig03,25.17,82,1,14,8.1
2022-09-15,2804:5bc:9038:3c0:4d2:ab62:56da:9d73,Nova Friburgo,gig03,42.27,23,1,16,8.3
2022-09-15,189.1.54.120,Nova Friburgo,gig01,6.2,176,13,22,0.3
2022-09-15,2804:1e78:1001:dd0:ad44:1c9b:6189:e3df,Nova Friburgo,gig01,30.82,27,2,9,9.0
2022-09-15,187.63.14.243,Arraial do Cabo,gig02,33.79,131,1,127,0.0
2022-09-15,170.78.164.239,Rio das Ostras,gig03,55.13,378,32,14,3.1
2022-09-15,187.63.14.234,Arraial do Cabo,gig03,23.98,139,1,15,4.9
2022-09-15,187.63.9.186,Cabo Frio,gig03,48.73,20,0,12,5.9
2022-09-15,189.1.53.175,Nova Friburgo,gig03,2.82,351,40,69,0.2
2022-09-15,2804:1e78:60d:16a0:383e:6d9c:1799:c415,Rio das Ostras,gig04,9.24,16,1,7,0.1
2022-09-15,187.63.15.6,Teresopolis,gig03,18.74,81,8,13,1.9
2022-09-15,2804:5bc:9039:11d0:1809:44cb:8bfc:13a1,Nova Friburgo,gig03,33.68,100,7,12,3.2
2022-09-15,187.63.13.239,Armacao de Buzios,gig03,168.49,24,0,12,3.7
2022-09-15,187.63.14.240,Arraial do Cabo,gig01,1.75,229,49,30,0.5
2022-09-15,2804:5bc:9038:3c0:4d2:ab62:56da:9d73,Nova Friburgo,gig03,41.08,21,0,16,8.0
2022-09-15,170.78.164.127,Sumidouro,gig01,35.82,20,0,18,15.3
2022-09-15,187.63.15.144,Teresopolis,gig03,50.86,16,1,13,0.3
2022-09-15,2804:1e78:60d:16a0:383e:6d9c:1799:c415,Rio das Ostras,gig02,9.1,24,0,6,0.0
2022-09-15,187.63.0.138,Armacao de Buzios,gig04,25.68,86,12,10,3.6
2022-09-15,177.107.239.5,Rio de Janeiro,gig01,50.09,125,21,14,0.8
2022-09-15,170.78.165.28,Itaperuna,gig03,12.3,230,19,15,6.9
2022-09-15,131.221.208.222,Campos dos Goytacazes,gig04,20.33,14,2,10,1.8
2022-09-15,170.78.166.163,Armacao de Buzios,gig01,11.35,47,3,19,0.2
2022-09-15,177.107.250.97,Carapebus,gig01,5.67,52,8,19,22.9
2022-09-15,177.107.243.240,Rio das Ostras,gig04,6.7,34,14,8,2.7
2022-09-15,2804:1e78:60d:16a0:383e:6d9c:1799:c415,Rio das Ostras,gig04,9.12,15,1,6,0.1
2022-09-15,187.63.14.51,Arraial do Cabo,gig03,82.17,19,1,14,2.0
2022-09-15,187.63.13.87,Armacao de Buzios,gig03,115.68,15,0,14,6.1
2022-09-15,189.84.241.186,Nova Friburgo,gig02,3.37,134,1,127,0.1
2022-09-15,187.63.13.252,Armacao de Buzios,gig01,35.47,73,1,24,0.0
2022-09-15,2804:5bc:9038:3c0:4d2:ab62:56da:9d73,Nova Friburgo,gig04,2.97,9,1,7,33.6
2022-09-15,170.78.165.28,Itaperuna,gig04,4.8,105,22,9,23.6
2022-09-15,187.63.13.116,Armacao de Buzios,gig02,111.38,132,1,128,0.0
2022-09-15,189.84.247.70,Nova Friburgo,gig02,122.63,126,0,125,8.5
2022-09-15,170.78.166.126,Teresopolis,gig04,13.62,12,0,8,13.5
2022-09-16,187.63.15.59,Teresopolis,gig04,23.87,25,3,7,2.0
2022-09-16,187.63.15.59,Teresopolis,gig04,11.06,84,4,7,1.7
2022-09-16,2804:5bc:4018:a70:98bb:694a:a9b3:2dd2,Nova Friburgo,gig03,22.91,58,5,11,4.0
2022-09-16,187.63.13.221,Armacao de Buzios,gig03,81.54,23,2,12,6.7
2022-09-16,189.1.56.218,Nova Friburgo,gig01,3.57,56,24,25,12.4
2022-09-16,187.63.15.218,Teresopolis,gig02,15.81,141,4,127,8.6
2022-09-16,187.63.14.131,Arraial do Cabo,gig04,251.4,30,1,8,0.3
2022-09-16,2804:5bc:9038:3c0:4d2:ab62:56da:9d73,Nova Friburgo,gig02,47.55,21,1,6,3.2
2022-09-16,187.63.15.59,Teresopolis,gig01,2.68,89,24,20,5.7
2022-09-16,187.63.3.38,Armacao de Buzios,gig01,21.54,32,2,24,26.2
2022-09-16,2804:1e78:401:4e0:492a:9c14:c76c:7bf,Rio de Janeiro,gig02,82.12,28,1,10,5.1
2022-09-16,2804:5bc:4011:ef0:197d:ceac:301e:ec4e,Nova Friburgo,gig04,11.62,7,0,5,20.6
2022-09-16,187.63.4.78,Armacao de Buzios,gig01,216.76,29,0,23,3.4
2022-09-16,187.63.4.98,Armacao de Buzios,gig03,36.47,23,0,15,12.4
2022-09-16,177.107.243.240,Rio das Ostras,gig02,12.54,131,2,127,13.0
2022-09-16,177.107.229.189,Nova Friburgo,gig04,12.9,8,0,6,20.3
2022-09-16,187.63.15.165,Teresopolis,gig04,33.49,20,2,7,0.5
2022-09-16,187.63.15.144,Teresopolis,gig04,30.67,17,1,8,0.2
2022-09-16,2804:1e78:308:610:c070:1dcc:cd7f:1904,Campos dos Goytacazes,gig03,10.7,37,3,15,5.4
2022-09-16,187.63.14.162,Arraial do Cabo,gig02,25.81,179,11,128,5.4
2022-09-16,187.63.14.162,Arraial do Cabo,gig03,28.14,65,9,16,6.6
2022-09-16,170.78.166.104,Teresopolis,gig02,22.56,245,9,127,7.6
2022-09-16,187.63.15.59,Teresopolis,gig03,38.98,95,5,14,0.0
2022-09-16,187.63.15.59,Teresopolis,gig03,56.86,26,1,12,0.3
2022-09-16,170.78.164.231,Rio das Ostras,gig04,245.45,30,1,9,3.5
2022-09-16,2804:5bc:9040:530:4096:50ae:bfec:fc8b,Nova Friburgo,gig04,1.14,36,41,6,28.5
2022-09-16,189.84.242.70,Nova Friburgo,gig02,98.42,131,2,126,0.0
2022-09-16,170.78.164.231,Rio das Ostras,gig01,222.64,22,2,16,7.5
2022-09-16,2804:1e78:60d:16a0:89d4:5e4f:f14c:87de,Rio das Ostras,gig01,1.22,14,4,8,27.4
2022-09-16,2804:1e78:60d:16a0:89d4:5e4f:f14c:87de,Rio das Ostras,gig04,11.08,11,2,7,21.9
2022-09-16,170.78.166.118,Teresopolis,gig01,9.36,16,0,15,19.0
2022-09-16,187.63.3.90,Armacao de Buzios,gig02,74.67,129,0,126,11.6
2022-09-16,187.63.15.218,Teresopolis,gig01,28.7,89,1,23,5.7
2022-09-16,2804:5bc:401a:240:8099:e0d1:606:c5fb,Nova Friburgo,gig03,8.27,21,2,17,11.2
2022-09-16,2804:1e78:1103:2220:3446:17e:dcfd:1819,Niterói,gig04,1.48,208,64,196,10.2
2022-09-16,187.63.10.237,Cabo Frio,gig03,92.01,33,0,12,0.3
2022-09-16,170.78.164.231,Rio das Ostras,gig02,106.14,160,3,127,3.4
2022-09-16,189.84.249.27,Rio das Ostras,gig03,72.27,31,1,21,4.7
2022-09-16,2804:1e78:1001:3010:f999:196f:cb34:b561,Nova Friburgo,gig04,192.2,8,0,5,8.9
2022-09-16,187.63.15.59,Teresopolis,gig02,38.21,233,12,127,8.1
2022-09-16,189.1.53.31,Nova Friburgo,gig02,54.43,138,1,125,8.6
2022-09-16,187.63.15.59,Teresopolis,gig03,23.39,41,9,19,0.6
2022-09-16,187.63.12.55,Cabo Frio,gig04,228.02,22,8,8,2.9
2022-09-16,187.63.15.4,Teresopolis,gig01,1.78,39,19,26,7.5
2022-09-16,177.107.243.240,Rio das Ostras,gig03,1.65,707,38,14,0.5
2022-09-16,187.63.14.18,Arraial do Cabo,gig02,32.1,297,2,129,7.1
2022-09-16,187.63.15.59,Teresopolis,gig04,93.67,26,0,7,2.1
2022-09-16,2804:1e78:801:5d20:1932:371d:4168:b16f,Quissama,gig02,152.99,22,2,10,12.7
2022-09-16,2804:5bc:4015:460:c8ba:ad4e:2ed4:a45c,Nova Friburgo,gig02,15.21,12,2,5,1.0
2022-09-16,189.1.55.95,Rio de Janeiro,gig04,77.59,8,0,6,5.1
2022-09-16,187.63.15.59,Teresopolis,gig03,3.86,53,7,18,6.5
2022-09-16,2804:1e78:1103:80f0:d1c8:c554:fcd7:2444,Niterói,gig04,1.85,10,1,6,25.6
2022-09-16,187.63.14.162,Arraial do Cabo,gig02,24.96,214,1,131,5.6
2022-09-16,187.63.15.176,Teresopolis,gig02,37.75,135,1,127,0.9
2022-09-16,187.63.14.18,Arraial do Cabo,gig02,34.12,188,6,128,5.9
2022-09-16,2804:5bc:9038:3c0:4d2:ab62:56da:9d73,Nova Friburgo,gig02,45.51,21,1,5,6.6
2022-09-16,187.63.15.59,Teresopolis,gig04,64.73,79,1,7,1.4
2022-09-16,187.63.13.197,Armacao de Buzios,gig01,34.88,41,1,23,7.2
2022-09-16,187.63.15.59,Teresopolis,gig01,0.52,128,50,26,27.1
2022-09-16,187.63.15.59,Teresopolis,gig02,57.27,198,52,127,11.4
2022-09-16,189.1.54.186,Nova Friburgo,gig01,319.58,26,0,18,7.8
2022-09-16,187.63.14.131,Arraial do Cabo,gig03,248.79,35,11,12,0.2
2022-09-16,189.84.249.27,Rio das Ostras,gig01,66.95,58,1,23,10.6
2022-09-16,2804:1e78:1001:3010:f999:196f:cb34:b561,Nova Friburgo,gig04,8.28,119,28,6,5.3
2022-09-16,189.1.51.101,Carapebus,gig01,60.95,28,1,19,11.3
2022-09-16,2804:5bc:4018:a70:98bb:694a:a9b3:2dd2,Nova Friburgo,gig02,22.0,26,2,6,2.5
2022-09-16,187.63.14.13,Arraial do Cabo,gig03,80.7,185,21,16,8.9
2022-09-16,2804:5bc:400c:310:7c86:7cc9:32b4:bfd2,Nova Friburgo,gig02,7.17,47,12,7,3.1
2022-09-16,189.1.51.101,Carapebus,gig01,63.78,27,0,24,11.9
2022-09-16,187.63.15.8,Teresopolis,gig03,144.94,46,1,12,5.1
2022-09-16,170.78.166.118,Teresopolis,gig03,19.74,27,0,17,11.9
2022-09-16,189.84.249.82,Rio das Ostras,gig03,9.01,87,4,13,0.3
2022-09-16,187.63.14.114,Arraial do Cabo,gig02,24.13,155,2,128,9.7
2022-09-16,2804:5bc:9038:300:19a9:83f2:2d9a:838c,Nova Friburgo,gig03,43.35,51,2,12,0.4
2022-09-16,187.63.15.59,Teresopolis,gig04,19.33,67,2,7,0.8
2022-09-16,187.63.15.176,Teresopolis,gig04,39.97,67,1,8,1.0
2022-09-16,189.84.242.70,Nova Friburgo,gig01,204.71,28,1,19,1.8
2022-09-16,2804:5bc:9038:3c0:4d2:ab62:56da:9d73,Nova Friburgo,gig01,2.67,11,1,8,36.2
2022-09-16,2804:5bc:9038:3c0:4d2:ab62:56da:9d73,Nova Friburgo,gig02,42.6,20,1,6,6.6
2022-09-16,187.63.15.59,Teresopolis,gig01,22.14,62,6,19,1.5
2022-09-16,177.107.231.37,Nova Friburgo,gig02,29.26,206,2,126,10.0
2022-09-16,187.63.14.25,Arraial do Cabo,gig04,26.43,12,2,9,18.8
2022-09-16,170.78.164.166,Rio das Ostras,gig04,35.47,251,5,8,10.8
2022-09-16,187.63.15.59,Teresopolis,gig03,74.93,185,1,17,4.7
2022-09-16,170.78.164.231,Rio das Ostras,gig04,295.85,29,1,9,0.7
2022-09-16,189.84.249.27,Rio das Ostras,gig02,51.21,135,2,128,16.7
2022-09-16,189.1.51.101,Carapebus,gig04,23.42,63,2,7,18.4
2022-09-16,189.1.54.220,Nova Friburgo,gig02,45.24,143,1,127,0.2
2022-09-16,170.78.164.231,Rio das Ostras,gig03,314.25,23,1,13,2.6
2022-09-16,189.84.241.254,Nova Friburgo,gig01,17.06,17,0,17,0.1
2022-09-16,187.63.15.59,Teresopolis,gig04,1.02,197,24,8,17.8
2022-09-16,187.63.14.162,Arraial do Cabo,gig03,43.25,80,2,17,1.9
2022-09-16,2804:5bc:4038:1b0:18ba:8c0:891c:624e,Nova Friburgo,gig03,67.63,21,2,16,12.0
2022-09-16,170.78.164.222,Rio das Ostras,gig01,8.29,35,26,13,0.6
2022-09-16,187.63.15.4,Teresopolis,gig02,81.74,149,2,127,3.8
2022-09-16,187.63.15.4,Teresopolis,gig03,104.37,47,9,19,2.5
2022-09-16,131.221.208.222,Campos dos Goytacazes,gig02,19.76,166,2,130,0.2
